tid,admg,tdmg,afrg,tfrg,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11809,746,1500,0.90,1.88,504.03,553.2,603.55,654.7,689.09,734.91,771.46,807.67,836.81,876.8,919.79,954.05,982.44,1009.33,1031.96,1050.68,1068.76,1087.23,1103.71,1119.91,1136.66,1153.12,1171.34,1189.46,1205.63,1221.5,1236.85,1253.55,1270.02,1288.1,1303.63,1316.12,1329.57,1345.27,1361.05,1374.46,1387.65,1399.63,1412.98,1426.92,1440.06,1456.46,1473.32,1488.96,1505.92,1520.5,1539.66,1550.94,1568.46,1580.04,1593.45,1609.27,1622.42,1640.54,1656.07,1673.37,1689.07,1703.34,1719.6,1735.81,1747.75,1763.28,1784.94,1804.19,1813.64,1824.16,1837.83,1854.21,1873.06,1886.27,1902.05,1918.58,1941.41,1960.66,1974.27,1984.95,1997.71,2021.42,2034.08,2046.24,2060.71,2075.34,2085.58,2094.83,2104.96,2110.2,2131.85,2177.78,2178.86,2182.9,2208.89,2213.37,2214.25,2224.11,2238.58,2249.79,2261,2271.76,2282.51,2609.16
11841,1602,2627,1.01,1.84,525.12,552.32,578.84,603.82,630,653.75,677.72,700.57,722.65,745.06,766.91,787.3,808.36,827.56,847.51,865.68,883.95,902.02,919.62,936.92,954.2,970.57,986.63,1002.2,1017.09,1031.92,1046.43,1060.43,1074.36,1088.01,1101.66,1114.88,1128.08,1141.33,1154.65,1167.34,1179.64,1192.3,1204.73,1216.96,1229.18,1241.23,1253.67,1265.77,1277.56,1289.13,1301.06,1313.31,1324.76,1336.3,1348.09,1360.45,1372.41,1384.12,1395.91,1407.92,1419.8,1431.51,1443.44,1455.6,1467.92,1480.11,1491.76,1503.79,1516.04,1528.74,1540.38,1552.74,1564.71,1577.7,1588.06,1600.25,1612.43,1625.53,1637.29,1649.76,1662.24,1674.49,1689.41,1703.37,1718.09,1733.5,1749,1764.78,1781.76,1794.4,1807.28,1821.68,1834.43,1854.4,1866.71,1882.67,1906.27,1921.08,1942.2,1968.35,2006.14,2037.1,2061.38,2108.8
11857,662,1263,0.90,1.77,65.61,101.07,136.15,170.44,203.58,237.38,269.97,302.07,334.23,366.09,398.5,430.29,461.35,492.42,522.94,553.46,584.21,614.43,645.13,675.03,704.46,733.69,762.5,790.95,819.46,847.42,874.94,901.99,928.61,954.19,978.46,1000.92,1020.34,1038.4,1055.66,1072.41,1088.87,1104.86,1120.97,1136.55,1152.31,1167.9,1182.99,1198.11,1212.82,1227.45,1241.97,1256.15,1270.37,1283.99,1298.01,1311.59,1324.94,1338.29,1351.78,1364.99,1378.22,1391.72,1404.69,1417.4,1430.17,1442.39,1454.75,1466.71,1478.84,1491.17,1503.42,1515.52,1527.25,1539.24,1551.19,1563.32,1574.97,1585.97,1597.81,1609.33,1620.83,1633.01,1644.47,1656.49,1667.02,1678.81,1691.78,1703.62,1716.05,1728.46,1741.24,1753.52,1766.11,1782.58,1795.91,1809,1824.39,1841.56,1859.79,1876.16,1898.74,1927.41,1951.82,1999.89
12033,1312,2770,0.82,1.91,222.24,263.21,301.64,341.65,381.35,420.41,457.25,495.05,530.3,565.55,600.8,635.42,668.76,702.11,734.82,767.21,799.61,831.05,861.85,892.34,920.6,948.41,973.82,997.14,1017.13,1034.25,1050.65,1066.02,1080.72,1095.42,1110.3,1124.38,1138.59,1152.76,1166.67,1180.86,1195.14,1208.79,1222.14,1236.2,1249.83,1263.21,1276.67,1290.28,1304.23,1317.8,1330.77,1343.56,1356.34,1369.61,1382.64,1395.26,1408.45,1421.32,1433.54,1446.53,1459.18,1470.92,1483.27,1496.02,1508.97,1521.72,1534.9,1548.17,1560.43,1572.99,1585.81,1598.85,1611.83,1624.67,1637.77,1650.82,1663.57,1675.4,1688.16,1700.82,1711.93,1723.87,1736.17,1749.69,1761.23,1773.55,1785.98,1800.17,1810.01,1824.78,1840.7,1857.42,1877.08,1888.76,1903.12,1917.85,1935.27,1952.43,1973.78,1991.3,2003.9,2030.84,2086.87,2139.06
12049,1878,3448,0.95,1.76,377.63,408.68,439.38,469.73,498.98,527.79,555.55,583.39,610.83,636.84,662.25,687.07,712.02,736.44,760.37,784.06,807.56,830.7,852.97,875.06,897.38,918.83,940.37,961.4,980.94,999.46,1016.42,1032.45,1047.99,1063.24,1078.16,1092.68,1107.04,1121.67,1135.85,1149.96,1163.77,1177.7,1191.52,1205.81,1219.33,1232.89,1246.56,1260.08,1273.76,1287.24,1300.4,1313.73,1327.37,1340.52,1353.86,1366.32,1379.32,1392.34,1405.23,1418.24,1430.4,1443.01,1455.79,1468.54,1481.04,1493.46,1505.84,1518.81,1530.53,1542.99,1555.05,1567.5,1580.14,1592.83,1605.17,1617.44,1629.09,1641.91,1654.67,1666.27,1678.47,1690.12,1702,1713.97,1726.06,1738.7,1752.11,1765.01,1777.43,1790.33,1803.01,1813.96,1828.21,1841.81,1855.04,1870.47,1884.54,1898.39,1914.97,1933.2,1954.14,1980.78,2014.11,2053.1
12097,1131,2325,0.82,1.88,254.32,292.08,329.69,364.61,399.72,433.58,466.49,499.61,531.46,561.98,592.46,622.95,652.57,681.54,710.7,739.63,767.94,796.46,824.31,851.27,878.45,904.71,930.18,954.48,977.24,998,1016.22,1032.36,1047.48,1061.9,1076.01,1089.91,1103.49,1117.17,1130.68,1144.22,1157.57,1171.2,1184.54,1197.6,1210.52,1223.67,1236.68,1249.47,1262.16,1274.85,1287.31,1300.06,1312.89,1325.47,1337.71,1350.3,1362.73,1374.98,1387.5,1399.62,1411.86,1424.11,1436.19,1448.14,1460.13,1472.34,1484.88,1497.01,1508.96,1521.1,1533.33,1545.07,1556.75,1569.18,1581.68,1593.44,1605.24,1617.14,1628.34,1639.78,1651.42,1662.4,1673.24,1685.98,1698.03,1709.67,1721.66,1733.67,1745.86,1758.43,1771.96,1784.81,1798,1811.49,1824.64,1838.99,1854.5,1870.61,1883.28,1902.84,1926.63,1955.47,1999.81,2047.76
12113,1081,1914,0.82,1.43,328.12,362.88,395.4,431.49,462.75,495.09,525.85,556.31,585.25,615.07,643.52,671.7,698.82,725.31,751.94,777.87,802.85,827.8,852.09,876.34,900.03,923.47,945.97,967.87,988.54,1008.23,1026.1,1043.9,1061.29,1077.93,1094.72,1110.62,1126.24,1142.63,1158.15,1173.62,1188.8,1204.23,1219.16,1233.57,1247.94,1262.23,1276.35,1290.94,1305.26,1319.57,1333.38,1346.86,1360.7,1374.15,1386.88,1399.67,1412.03,1424.2,1436.49,1449.28,1461.8,1474.96,1487.47,1499.89,1512.03,1523.58,1535.53,1548.14,1560.47,1571.79,1583.25,1595.48,1606.88,1617.93,1630.41,1642.12,1654.44,1665.96,1680.86,1692.22,1705.76,1717.5,1729.58,1742.34,1753.48,1765.4,1776.77,1790.49,1802.66,1816.51,1828.59,1839.95,1852.65,1867.4,1881.77,1901.39,1917.91,1939.11,1960.88,1987.42,2015.31,2043.09,2079.11,2109.84
12289,496,1153,0.71,1.89,-266.14,-240.07,-211.52,-183.84,-156.91,-129.22,-101.57,-74.75,-46.92,-20.1,6.76,33.65,61.38,89.03,116.82,145.3,173.81,202.43,231.85,261.91,291.47,322.43,353.5,385.4,417.33,450.06,482.79,516.41,550.04,584.42,619.67,655.02,690.2,726.2,762.45,799.39,835.79,873.16,910.14,945.42,976.37,1004.24,1026.09,1045.33,1063.25,1080.86,1097.99,1115.6,1132.56,1149.67,1166.48,1182.95,1199.59,1216.86,1233.86,1250.6,1266.76,1282.89,1298.23,1314.86,1331.16,1347.96,1364.57,1380.23,1395.89,1411.07,1426.87,1442.86,1458.49,1474.48,1490.95,1507.08,1523.74,1539.37,1555.17,1570.21,1585.68,1600.51,1617.66,1632.83,1650.57,1668.53,1684.85,1700.97,1717.1,1735.67,1753.97,1772.05,1789.02,1806.95,1827.97,1849.02,1870.22,1895.83,1916.55,1947.98,1968.37,2000.03,2044.52,2087.71
12305,1626,3871,0.81,2.08,324.99,362.37,401.52,437.75,475.38,512.21,546.69,581.52,617.05,651.52,684.94,718.77,751.52,785.35,817.81,850.05,882.21,912.3,941.57,968.42,991.65,1012.16,1028.26,1042.76,1056.51,1069.95,1083.14,1095.78,1108.41,1121.25,1133.72,1146.16,1158.48,1170.66,1182.88,1194.99,1207.29,1219.44,1231.66,1243.87,1256.16,1268.23,1280.53,1292.6,1304.39,1316.62,1328.84,1340.71,1352.32,1364.53,1376.57,1388.7,1400.8,1412.81,1424.59,1436.59,1448.75,1460.93,1472.28,1484.53,1496.89,1509.51,1521.8,1534.12,1545.92,1558.84,1571.14,1582.74,1595.34,1607.07,1619.02,1631.42,1643.83,1655.85,1668.52,1681.62,1695.03,1706.47,1718.65,1731.5,1743.89,1756.76,1766.57,1780.88,1795.48,1809.88,1828.74,1844.71,1858.82,1874.13,1887.69,1906.54,1921.24,1938.35,1953.5,1977.63,1996.04,2023.5,2053.81,2085.89
12369,1736,2984,0.86,1.38,559.58,585.69,612.46,639.71,663.67,687.67,708.5,731.67,752.89,776.71,796.81,816.96,839.03,859.38,877.36,896.3,914.71,934.24,953.81,971.96,988.4,1004.58,1021.18,1037.86,1053.3,1068.92,1084.13,1099.28,1114.11,1129.21,1143.63,1158.65,1173.08,1187.5,1202.49,1216.95,1230.77,1245.79,1259.62,1274.45,1289.06,1304.09,1318.51,1332.33,1346.72,1361.18,1375.6,1388.82,1403.25,1418.27,1432.09,1446.51,1460.94,1474.76,1488.58,1503,1519.23,1534.25,1548.49,1561.9,1575.72,1590.14,1602.16,1614.78,1626.8,1640.63,1652.04,1664.06,1677.28,1691.71,1702.52,1713.94,1730.17,1745.19,1756.01,1769.83,1780.05,1793.27,1804.09,1820.91,1830.31,1844.95,1859.38,1866.59,1881.61,1890.02,1905.05,1916.47,1934.5,1946.51,1959.74,1974.16,1995.79,2009.01,2022.84,2042.07,2060.1,2079.33,2099.16,2127.4
12545,776,1638,0.80,1.84,-157.81,-125.11,-93.37,-60.51,-26.79,7.52,40.11,74.21,109.27,145.56,181.38,216.6,253.17,289.84,327.48,364.1,401.36,439.06,476.75,513.96,550.47,587.79,624.84,662.16,697.97,733.89,770.08,805.63,840.58,874.84,908,938.9,967.41,993.53,1016.83,1036.56,1054.83,1072.35,1088.93,1105.62,1122.61,1139.18,1155.3,1171.04,1186.71,1202.77,1218.54,1233.7,1249.52,1264.72,1280.18,1295.68,1310.74,1325.35,1340.19,1354.82,1369.93,1384.51,1398.61,1413.08,1427.77,1442.03,1456.54,1471.04,1485.21,1498.58,1512.39,1526.34,1540.91,1554.61,1569.28,1582.54,1596.21,1609.6,1623.09,1636.65,1650.15,1663.89,1678.38,1691.23,1706.84,1719.8,1733.49,1746.42,1760.21,1772.88,1785.99,1801.53,1816.93,1835.77,1849.25,1865.9,1881.03,1899.79,1920.65,1943.77,1973.34,2002.57,2031.25,2075.7
12561,186,457,0.84,2.29,-276.72,-244.88,-211.28,-177.68,-142.95,-108.71,-74.31,-38.95,-3.9,31.14,65.38,101.86,137.22,173.71,209.07,244.43,280.59,316.28,352.44,388.12,424.6,459.97,495.81,531.49,567.17,603.01,638.7,674.22,709.42,743.82,779.19,813.91,848.47,882.66,916.26,948.2,976.74,1001.72,1019.33,1034.57,1048.77,1063.25,1076.72,1089.92,1103.4,1116.78,1130.03,1143.46,1156.62,1169.68,1182.57,1195.68,1208.79,1221.63,1234.43,1247.86,1260.97,1274.13,1286.92,1299.71,1312.51,1326.35,1339.78,1352.93,1365.82,1379.48,1392.77,1405.88,1419.31,1433.15,1447.03,1460.19,1473.93,1487.68,1501.57,1516.04,1530.37,1544.8,1559.91,1574.11,1587.36,1601.38,1616.58,1631.87,1645.39,1663.63,1679.55,1697.88,1714.49,1735.27,1754.91,1773.33,1794.38,1816.52,1840.66,1867.84,1904.91,1940.48,1978.63,2033.57
12817,118,244,0.71,1.63,-525.52,-509.06,-493.74,-477.28,-460.82,-444.36,-423.17,-405.57,-381.94,-358.47,-334.99,-309.08,-280.74,-254.97,-231.35,-198.58,-170.23,-135.02,-100.8,-65.59,-25.65,14.43,57.95,101.47,150.85,201.38,246.04,295.58,349.54,401.36,456.61,514.3,565.98,616.65,669.47,729.45,776.55,827.08,875.32,926.4,970.94,1012.07,1041.04,1073.63,1102.36,1132.25,1159.16,1185.69,1218.3,1247.54,1275.75,1303.83,1336.18,1367.24,1400.36,1428.96,1463.12,1492.37,1526.14,1551.89,1576.86,1605.72,1632.25,1657.09,1696.69,1717.91,1749.61,1770.83,1795.29,1816.51,1837.22,1861.8,1908,1926.37,1946.43,1988.48,2022.77,2061.08,2075.44,2105.07,2131.73,2178.7,2205.87,2228.13,2261.9,2280.67,2296.33,2311.46,2379.14,2410.46,2470.11,2572.72,2593.04,2651.14,2690.09,2714.42,2734.73,2738.87,2741.07,2808.23
12881,457,781,0.92,1.77,-227.68,-203.07,-178.54,-154.37,-125.89,-99.66,-76.66,-52.98,-25.99,-2.13,22.39,45.22,75.13,100.95,127.86,154.27,180.68,205.74,231.12,257.27,281.88,310.44,334.7,361.12,386.67,414.61,441.38,469.58,497.02,524.47,555.05,584.02,614.02,646.25,678.72,711.54,745.22,776.07,808.71,841.45,873.59,906.42,940.86,975.34,1008.86,1040.6,1070.45,1100.98,1128.89,1154.6,1182,1209.67,1237.75,1264.65,1289.87,1316.58,1342.81,1369.39,1396.87,1422.33,1445.48,1468.82,1493.27,1512.17,1534.5,1556.59,1578,1598.01,1622.9,1646,1669.72,1688.48,1716.26,1746.79,1772.3,1798.91,1815.69,1838.21,1859.67,1885.62,1910.7,1942.32,1968.65,1982.73,2001.74,2025.74,2049.1,2079.08,2109.75,2135.08,2152.78,2165.6,2210.97,2258.28,2285.87,2331.97,2381.7,2445.97,2481.07,2678.4
13073,200,407,0.74,1.65,-496.62,-477.25,-454.11,-433.5,-409.74,-384.74,-360.98,-335.98,-314.7,-289.08,-264.08,-239.08,-210.92,-184.07,-154.67,-127.82,-97.18,-66.5,-33.39,4.73,40.99,76.63,116.05,157.94,201.01,246.06,294.82,344.76,394.2,449.89,501.75,554.9,611.15,664.92,719.88,774.32,829.95,885.71,936.82,983.11,1019.99,1050.96,1079.19,1108.82,1135.29,1161.53,1187.77,1212.26,1237.1,1259.71,1286.07,1311.08,1332.78,1358.66,1381.15,1405.76,1424.99,1446.97,1470.1,1492.83,1512.94,1531.53,1551.28,1570.51,1590.9,1611.48,1629.2,1647.36,1670.73,1690.2,1709.43,1730.29,1748.05,1765.77,1780.5,1797.74,1815.73,1830.63,1849.46,1865.86,1880.08,1898.43,1916.55,1930.68,1945.53,1966.28,1987.38,2011.51,2025.6,2053.59,2076.33,2085.2,2110.09,2127.41,2137.04,2155.04,2173.91,2190.75,2230.49,2305.82
13089,1877,3625,0.92,1.93,389.83,420.6,450.44,480.81,510.38,539.15,567.91,596.03,623.73,651.29,677.8,704.04,730.01,756.39,781.56,806.2,830.58,853.89,877.59,901.56,924.21,946.7,967.86,987.7,1006.24,1022.64,1037.79,1052.58,1066.93,1081.13,1095.25,1109.05,1122.78,1136.14,1149.41,1162.74,1175.91,1189.05,1202.48,1215.65,1228.46,1241.39,1254.7,1267.57,1280.47,1293.04,1305.92,1318.66,1330.77,1343.51,1355.69,1368.39,1380.61,1393.08,1405.43,1417.64,1429.52,1441.8,1453.84,1465.76,1477.21,1489.42,1501.24,1513.68,1525.69,1537.87,1549.75,1561.97,1573.15,1585.43,1597.15,1608.87,1621.37,1633.12,1645.8,1657.64,1670.12,1682.03,1693.82,1706.66,1718.93,1731.18,1741.48,1753.92,1765.27,1777.09,1792.73,1806.23,1819.83,1833.16,1850.66,1864.35,1881.15,1896.86,1917.45,1937.29,1959.17,1990.53,2022.08,2066.17
13121,272,416,1.02,1.65,-351.61,-295.45,-278.59,-242.34,-241.83,-173.92,-147.37,-124.39,-110.6,-65.67,-44.22,-18.18,7.35,30.84,54.33,85.99,120.2,149.31,171.26,217.73,250.41,285.64,330.07,383.68,442.4,486.32,513.38,592.52,639.5,682.39,725.8,769.59,812.6,847.32,880.51,938.73,958.44,1001.53,1033.98,1049.12,1118.06,1136.66,1160.71,1199.65,1229.17,1256.94,1276.79,1300.84,1317.71,1338.54,1350.45,1373.76,1399.31,1441.72,1470.24,1481.65,1505.95,1533.48,1557.54,1575.4,1607.89,1610.62,1620.78,1645.59,1664.68,1734.13,1739.34,1816.72,1819.94,1855.16,1861.73,1868.3,1876.74,1938.37,2000,2052.25,2104.5,2156.75,2165.51,2174.28,2183.04,2228.01,2272.99,2317.96,2362.93,2407.91,2452.88,2467.82,2482.76,2497.69,2512.63,2527.57,2542.51,2557.44,2572.38,2587.32,2602.26,2617.19,2632.13,2647.07
13137,1560,2768,0.96,1.8,342.61,382.14,426.08,462.01,488.92,519.83,555.36,591.28,622.8,655.32,687.1,722.29,751.47,778.11,805.56,834.2,862.71,887.55,914.66,943.11,967.77,991.34,1012.45,1034.16,1054.64,1075.76,1095.62,1114.73,1134.28,1155.41,1175.32,1192.54,1209.3,1225.91,1244.52,1261.54,1280.29,1298.81,1314.53,1336.52,1354.14,1369.75,1386.21,1402.4,1419.5,1434.34,1450.95,1467.84,1484.54,1502.32,1517.7,1533.98,1550.78,1568.71,1585.22,1604.74,1623.88,1641.43,1662.71,1683.7,1701.17,1717.33,1737,1750.79,1768.61,1786.16,1800.34,1816.69,1831.44,1851.29,1866.26,1879.24,1901.96,1921.26,1935.94,1944.54,1970.85,1994.82,2014.64,2035.13,2058.07,2073.21,2087.3,2098.62,2123,2138.12,2148.51,2172.5,2187.2,2216.11,2231.43,2256,2274.01,2292.71,2293.7,2362.74,2372.71,2469.16,2470.19,2531.08
13313,1013,2599,0.79,2.12,-21.26,16.55,54.03,91.48,131.65,171.25,213.55,253.39,294.21,335.95,377.13,417.51,458.35,499.41,539.91,580.85,620.14,661.04,700.23,740.17,778.98,818.25,855.39,891.85,927.08,959.16,986.94,1009.91,1026.87,1041.92,1056.26,1070.27,1084.08,1097.76,1111.01,1124.18,1137.13,1150.05,1162.87,1175.56,1188.34,1200.81,1213.77,1226.32,1239.24,1251.63,1264.19,1276.12,1288.57,1301.12,1313.56,1326.21,1338.07,1350.36,1362.47,1374.81,1386.89,1399.28,1410.82,1423.45,1435.78,1448.31,1460.35,1472.54,1484.97,1497.97,1509.52,1522.73,1535.15,1547.74,1560.46,1573.24,1586.77,1599.41,1612.25,1623.72,1637.4,1651.27,1664.47,1678.52,1690.3,1703.94,1720.76,1735.98,1750.8,1766.23,1782.95,1800.55,1818.74,1843.11,1860.88,1883.43,1906.14,1925.56,1951.62,1976.79,1999.8,2035.08,2079.4,2145.42
13329,178,534,0.52,1.6,-342.73,-319.68,-296.64,-269.63,-245.5,-220.47,-195.35,-172.3,-149.16,-125.13,-101,-76.06,-51.93,-28.79,-4.75,19.19,41.34,63.31,87.35,109.59,133.54,155.59,178.64,201.87,225.82,248.87,271.91,294.96,318.1,341.06,363.3,387.24,412.36,437.39,461.52,486.64,512.75,538.77,565.78,593.87,621.87,649.15,678.14,707.22,738.19,770.33,801.39,834.61,870.1,906.82,942.83,972.16,999.96,1020.21,1037.27,1053.92,1071.63,1089.32,1108.07,1127.44,1150.15,1171.87,1195.22,1221.57,1246.02,1271.9,1300.09,1334.69,1361.63,1389.2,1419.32,1447.8,1475.97,1505.07,1534.31,1562.94,1588.46,1619.43,1647.42,1673.35,1702.56,1731.46,1761.18,1788.75,1814.03,1833.57,1861.81,1887.56,1910.68,1935.16,1962.29,1998.1,2014.54,2064.68,2117.98,2167.42,2210.18,2248.78,2294.63,2327.74
13345,950,2265,0.72,1.77,-2.52,37.74,75.63,115.9,154.58,191.93,228.51,264.04,300.33,335.34,370.61,405.58,440.31,474.27,507.94,540.57,572.69,605.02,636.89,668.2,699.51,730.82,761.6,792.13,822.39,852.64,882.65,911.33,939.54,965.79,988.83,1008.4,1023.71,1037.2,1050.29,1063.09,1075.81,1088.16,1100.63,1112.81,1124.81,1136.96,1149.11,1161.26,1173.17,1185.09,1197.08,1208.85,1220.73,1232.68,1244.29,1256.44,1268.4,1280.17,1292.3,1304.13,1315.71,1327.41,1339.22,1350.85,1362.53,1373.99,1385.71,1397.45,1409.35,1420.89,1432.64,1444.73,1456.49,1468.27,1479.7,1491.61,1503.63,1516.26,1528.95,1542.2,1554.47,1567.32,1579.71,1592.26,1605.53,1619.72,1633.58,1647.37,1661.33,1674.42,1689.74,1708.25,1723.79,1739.07,1755.59,1773.52,1793.18,1811.43,1832.56,1858.5,1881.04,1916.2,1952.16,2010.72
13393,492,824,0.90,1.59,-177.73,-144.87,-116.64,-92.87,-66.73,-39.97,-14.57,13.21,42.34,66.28,98.97,128.27,156.22,184.9,213.02,239.44,269.03,297.71,327.29,355.86,387.25,415.76,444.61,472.67,500.34,529.58,557.98,589.83,622.12,652.61,679.65,709.52,741.02,771.4,800.98,831.13,861.17,889.45,918.61,947.31,976.85,1005.04,1032.57,1058.29,1083.67,1112.1,1137.89,1162.36,1189.42,1217.42,1242.66,1269.04,1295.3,1320.53,1344.78,1367.5,1390.05,1415.97,1443.08,1463.96,1487.79,1514.38,1539.83,1563.7,1588.55,1609.82,1637.44,1660.03,1678.15,1700.83,1723.37,1750.01,1773.97,1792.51,1815.23,1842.59,1867.48,1887.9,1916.75,1933.51,1951.96,1976.43,2007.2,2042.63,2061.04,2085.46,2116.19,2131.16,2142.96,2174.59,2183.03,2216.62,2273.81,2304.16,2333.96,2367.97,2400.49,2633.22,2648.78,2650.1
13569,1899,4157,0.98,2.19,335.18,368.2,399.55,431.15,461.65,492.66,522.82,551.83,580.28,608.64,637.33,665.55,693.05,720.23,747.06,774.1,800.68,827.45,854.25,880.22,905.72,930.58,954.33,975.95,995.95,1012.73,1027.63,1041.25,1054.24,1067.09,1079.53,1091.81,1103.99,1116.24,1128.57,1140.6,1152.56,1164.7,1176.4,1188.51,1200.34,1212.37,1224.08,1235.91,1247.58,1259.02,1270.5,1281.98,1293.49,1304.94,1316.11,1327.47,1339.17,1350.4,1362.13,1373.27,1384.72,1396.37,1407.85,1419.26,1430.73,1442.33,1453.73,1465.23,1476.4,1488.3,1500.14,1511.84,1523.83,1535.33,1546.65,1558.83,1571.15,1582.85,1594.66,1606.44,1617.49,1630.34,1641.82,1654.04,1665.54,1678.78,1691.06,1705.08,1717.81,1732.04,1745.95,1760.28,1776.84,1794.41,1812.42,1831.17,1848.85,1869.51,1888.51,1911.58,1929.18,1956.09,1986.72,2031.19
13585,168,530,0.49,1.67,-395.62,-374.36,-354.17,-337.16,-314.84,-294.64,-275.51,-254.25,-234.06,-213.86,-193.66,-173.47,-152.21,-130.95,-110.76,-88.44,-67.18,-45.92,-22.53,-0.21,22.11,44.43,67.81,92.26,115.65,140.09,166.67,193.24,220.88,247.45,274.02,301.66,332.48,362.24,396.26,431.34,466.41,501.49,540.82,580.14,623.72,667.3,713.01,764.03,818.24,878.83,935.15,984.2,1018,1039.15,1062.67,1087.77,1112.44,1137.68,1162.63,1185.89,1214.29,1241.36,1264.39,1293.91,1320.56,1345.51,1374.43,1395.89,1422.87,1450.14,1476.55,1506.73,1531.92,1566.53,1595.58,1622.85,1649.78,1685.28,1710.71,1731.8,1764.01,1784.68,1806.52,1837.46,1860.44,1883.46,1915.72,1934.6,1954.7,1979.14,2005.89,2050.52,2074.59,2112.07,2135.84,2156,2183.02,2226.91,2260.29,2292.21,2316.6,2343.77,2427.02,2566.25
13825,1466,3652,0.78,2.08,207.72,245.51,282.91,318.94,354.03,389.09,423.42,458.6,492.03,526.47,560.62,594.73,628.44,661.99,695,727.22,759.87,792.15,824.7,856.77,888.02,918.09,946.41,971.9,994.81,1013.68,1028.42,1041.81,1054.66,1067.33,1079.7,1092.12,1104.18,1116.27,1128.42,1140.22,1151.9,1163.84,1175.49,1187.22,1198.98,1210.71,1222.3,1233.93,1245.22,1256.91,1268.17,1279.76,1291.47,1303.03,1314.51,1326.06,1337.25,1348.68,1360.08,1371.4,1382.85,1394.42,1405.91,1417.09,1428.49,1440.06,1451.61,1463.21,1474.59,1486.36,1498.45,1510.45,1522.05,1534.22,1545.81,1557.78,1569.17,1582.43,1595.11,1607.15,1620.1,1632.43,1644.37,1656.56,1669.82,1682.8,1695.28,1706.77,1718.68,1731,1744.47,1758.94,1772.75,1786.71,1800.6,1813.26,1828.27,1846.16,1868.01,1885.57,1913.11,1937.02,1973.01,2022.37
13841,988,2229,0.71,1.84,36.27,76.3,117.59,156.03,194.8,233.77,270.36,307.72,345,383.2,421.16,459.11,496.37,532.07,568.76,605.66,642.24,678.83,715.41,751.61,787.56,823.87,858.97,893.69,927.53,958.71,986.97,1011.06,1030.22,1047.72,1064.24,1080.53,1096.06,1111.76,1127.03,1141.99,1156.88,1171.58,1186,1200.61,1215.28,1229.94,1244.27,1258.19,1272.24,1285.96,1299.61,1313.26,1326.83,1340.31,1353.83,1367.02,1380.45,1393.29,1406.4,1419.03,1431.97,1444.85,1457.91,1470.4,1482.68,1495.13,1508.03,1519.95,1532.23,1544.95,1556.04,1568.24,1580.18,1592.59,1604.55,1616.22,1628.3,1640.58,1653,1664.31,1677.03,1688.63,1700.19,1712.08,1722.57,1734.38,1745.58,1756.16,1767.15,1779.67,1792.38,1807.49,1821.64,1834.73,1851.84,1868.86,1885.26,1901.36,1919.04,1946.84,1968.24,1991.32,2025.24,2076.91
13857,1983,3552,0.97,1.85,393.86,425.89,457.92,489.49,520.77,550.44,581.1,609.39,636.97,663.56,690.66,717.42,744.06,769.5,795.51,820.45,844.32,868.28,892.4,915.25,938.37,960.76,982.38,1002.26,1020.84,1038.05,1054.58,1070.37,1086.45,1102.16,1117.37,1132.56,1148.17,1163.29,1178.93,1194.43,1209.09,1224.01,1238.57,1253.02,1267.12,1281.01,1295.63,1310.56,1324.98,1339.05,1353.17,1366.54,1380.16,1393.97,1407.48,1421.48,1435.47,1449.46,1462.93,1476.97,1490.6,1505.05,1518.25,1531.31,1545.43,1558.34,1571.14,1584.77,1597.09,1609.96,1623.76,1635.53,1648.85,1662.44,1676.49,1690.68,1703.52,1719.18,1731.27,1744.52,1756.09,1769.53,1782.38,1793.89,1805.85,1818.36,1829.18,1845.11,1855.79,1869.27,1881.01,1894.21,1913.72,1927.24,1943.83,1965.82,1981.71,2004.67,2021.89,2038.12,2064.83,2085.65,2120.68,2197.87
13889,1969,3985,1.08,2.2,433.52,463.07,493.24,524.26,552.82,581.54,611.08,638.97,666.71,692.64,719.64,745.82,771.07,796.85,823.12,847.44,872.54,896.81,921.38,944.84,967.57,988.33,1007.07,1023.67,1038.69,1053.94,1068.04,1082.08,1095.98,1110.12,1124.26,1138.02,1151.79,1165.18,1178.2,1191.59,1204.99,1218.01,1231.4,1244.05,1257.44,1270.83,1283.85,1296.88,1309.9,1322.54,1335.57,1348.59,1361.24,1373.88,1386.9,1399.18,1411.83,1424.48,1437.13,1449.78,1462.8,1475.07,1487.35,1499.63,1512.28,1524.55,1536.09,1548.36,1561.01,1572.92,1585.57,1597.1,1609.38,1622.02,1633.56,1646.21,1658.11,1670.01,1682.66,1694.57,1705.73,1719.12,1731.77,1743.3,1753.35,1766,1779.76,1792.41,1805.8,1818.45,1832.96,1847.84,1863.47,1882.81,1896.95,1913.69,1928.57,1947.54,1968.75,1988.47,2004.84,2024.55,2044.64,2091.15
